province_name,nama_komoditas,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,luar_wilayah_hektar,tahun,hasil_panen
papua,Petsai/Sawi (Ton),22.21258233944339,30.480619116954056,25.647114313507213,83.54194437086173,15.59879515620554,4.197102748103745,4.845488543078333,209.74033314379707,2.557026904718789,27756.0,2011.0,4226.0
sulawesi barat,Ketimun (Ton),24.428362673766514,31.86646580925161,27.69367880397801,79.02305178245273,10.307974753890123,7.127388295276367,4.879432624113475,118.22695035460993,2.652482269503546,62312.0,2014.0,608.0
kalimantan utara,Kangkung (Ton),22.43557230980124,30.666209732693627,25.837374984051365,86.03126595973468,14.479504088295572,4.374881880738545,4.929434223340385,213.69017598860287,2.293496553915787,21661.666666666668,2011.0,5218.833333333333
bengkulu,Wortel (Ton),22.61749298962929,31.114793882582752,25.915148543011256,84.15718956420453,16.155869472302207,5.977997073745868,4.411305247394326,213.5832684631762,2.2039776618518534,85131.0,2015.0,42817.0
papua barat,Paprika (Ton),23.46892063986713,30.786184059695987,26.445804670478527,85.43638107735035,13.217105875382924,3.5803836194846386,4.523217184872733,193.56266184840808,2.206828939947971,7648.0,2011.0,3.2857142857142856
sumatera selatan,Tomat (Ton),24.081646178476216,33.251825815455526,27.56870142702832,79.95177348179243,14.050161682574869,5.040830470084829,4.628614964840125,177.4386559424426,2.1264274689960256,620632.0,2015.0,7140.0
di yogyakarta,Kubis (Ton),22.0179339035092,32.10193577612489,26.23841265810275,79.44808955907702,14.526492201635484,5.266587928788537,3.2680153365893903,234.58753595313016,2.0549564101617834,55291.0,2011.0,23.0
kep. riau,Jengkol (Ton),24.402452147788143,31.294145656229137,27.47015316688844,84.19889236093539,15.01959812599232,4.196531794530605,5.857189401405869,181.1116457092607,2.9714613334058977,487.0,2013.0,788.0
papua,Labu Siam (Ton),22.21258233944339,30.480619116954056,25.647114313507213,83.54194437086173,15.59879515620554,4.197102748103745,4.845488543078333,209.74033314379707,2.557026904718789,27756.0,2011.0,1411.0
nusa tenggara timur,Terung (Ton),22.320716417320074,31.32013640427825,26.626676512956227,78.25346764186764,13.953592084206258,8.162370410835843,5.876979281047333,170.27439288466064,2.4759289095481143,177238.0,2015.0,5727.0
jawa timur,Petai (Ton),23.06545205479452,30.78550684931507,26.49986301369863,81.51260273972603,15.787521233604204,4.651245005433419,5.453178971995737,168.63117852793204,2.49684091271765,1107276.0,2010.0,67055.42857142857
jawa timur,Kangkung (Ton),22.883415023996687,31.286593482114576,26.79010456152237,78.95574737929581,16.787932480829276,6.2614940523617415,5.66749527128384,163.11387651081571,2.5211801265132405,1101765.0,2014.0,35220.0
kep. bangka belitung,Ketimun (Ton),23.07794249546293,31.6108378870674,26.68825136612022,85.06739526411657,14.112757471770545,4.634706941758239,5.7214967810776445,178.09113912279545,3.0215731297057724,6133.0,2012.0,6138.0
kalimantan tengah,Wortel (Ton),22.947945205479453,32.56958904109589,26.68761643835617,85.53479452054795,14.503596233364789,4.776485949827565,4.3286893051527695,210.07464535312056,2.096225766308891,202237.0,2011.0,0.0
sumatera selatan,Bawang Merah (Ton),23.78018546878562,32.783879781420765,27.24617486338797,82.52185792349727,16.453137676586866,4.738326398105965,7.203551912568306,186.63934426229508,1.8886617441536124,610314.0,2012.0,17.0
maluku utara,Cabai Besar (Ton),23.54931506849315,31.60890410958904,26.93527397260274,84.57286241336026,12.859444781929664,5.243707102681407,4.211499530787981,197.8070018174264,2.2689810126086485,9478.0,2010.0,357.0
nusa tenggara timur,Bayam (Ton),22.80326797472621,31.39027150146501,26.968862748205943,80.68822630453718,13.77451656260351,6.044751292261557,5.539151994678147,205.34759466244608,2.8704770244907,142479.0,2010.0,2843.0
sumatera selatan,Buncis (Ton),24.046575342465754,32.25342465753425,27.22890410958904,85.26575342465753,16.139635205371842,4.3182989119031205,6.553881569862664,212.0362505303092,1.551068609087253,611386.0,2010.0,5582.0
maluku utara,Tomat (Ton),23.54931506849315,31.60890410958904,26.93527397260274,84.57286241336026,12.859444781929664,5.243707102681407,4.211499530787981,197.8070018174264,2.2689810126086485,9478.0,2010.0,381.0
jawa tengah,Jengkol (Ton),25.031287671232874,31.62876712328767,27.9252602739726,79.68,15.990217436209582,5.149725495086774,5.58904370167891,216.64221054447543,2.3647465302053177,962471.0,2010.0,9633.42857142857
sumatera barat,Bawang Merah (Ton),22.358378805488883,30.46397330636763,25.714360064163287,82.92446623650568,21.77306682797692,4.198752983199962,3.890524850848947,231.3951913526487,2.2353698630136987,229693.0,2010.0,25058.0
gorontalo,Terung (Ton),23.85753424657534,32.675616438356165,27.240273972602743,83.05490343112967,12.128072074733227,3.950887432995831,4.324379029228117,241.8135992586767,1.412183239797508,29566.0,2010.0,878.0
di yogyakarta,Petsai/Sawi (Ton),21.977252808099983,31.86388935930003,26.12413451027268,81.43421660635057,16.62448218118352,7.334102127659574,2.3226254274485783,197.58711053278392,1.1784671025177351,53553.0,2015.0,6453.0
jawa barat,Buncis (Ton),21.21257151766381,29.62425888145777,24.371829383955784,82.7273434667999,15.934770782876118,4.71033352106416,3.734650965195924,230.80629069502297,1.82970914024742,925042.0,2013.0,102108.0
sulawesi barat,Paprika (Ton),24.16176470588235,33.3235294117647,27.951470588235296,77.15528915463334,11.277798507462686,5.688235294117647,3.4779411764705883,250.9558823529412,1.6639068591748425,59020.0,2012.0,1.6666666666666667
maluku utara,Petsai/Sawi (Ton),23.690384745797694,31.5405618979303,26.90098533453378,82.11738910346739,11.733243127551964,7.240035732541167,4.324397697900827,193.5780040678819,1.7513661696301568,11802.0,2015.0,1333.0
dki jakarta,Kacang Panjang (Ton),25.040514412033104,32.37027120244131,28.207013915948387,75.38133315133703,16.4098823437081,5.520425905586524,5.130030004293601,175.32585452405047,2.3637402782907646,650.0,2015.0,1.0
nusa tenggara barat,Terung (Ton),22.79800560359401,32.42587107403171,26.82341418492851,80.79805106345064,13.042523338896306,7.791732636771394,5.97254004576659,224.5900344309665,2.3799703249992104,264666.0,2015.0,3576.0
sulawesi utara,Bawang Putih (Ton),24.04392197495588,31.498198783013724,27.37745421367811,80.93959331552978,13.214421783132533,5.8249409926395,4.140562248995984,186.7670682730924,1.5548756964504942,56157.0,2013.0,0.0
jambi,Ketimun (Ton),21.991586993381738,30.780968413025448,25.44343489135588,84.11846593537928,11.953574450144052,3.979551035688756,4.277407314647254,226.60115408209464,3.393634774225168,113546.0,2013.0,7400.0
bali,Petsai/Sawi (Ton),24.313767123287672,31.15054794520548,27.43054794520548,82.8513698630137,14.038271876476143,5.470305443206205,4.831431526613289,167.23336746398607,2.887359523703284,81425.0,2010.0,29879.0
maluku utara,Bawang Putih (Ton),23.72169386203361,31.55936696968244,26.756055872771583,84.51616298507676,11.911098294170433,6.219793874065933,4.681668758973597,205.81084168556404,1.8265398866857312,10516.0,2014.0,0.0
bengkulu,Kubis (Ton),22.3730593607306,30.43680365296804,25.638995433789955,84.59452054794521,15.48913219971439,5.081496873983912,7.127428328029708,242.75342465753425,3.0951224519935594,90217.0,2011.0,73865.0
di yogyakarta,Kembang Kol (Ton),21.977252808099983,31.86388935930003,26.12413451027268,81.43421660635057,16.62448218118352,7.334102127659574,2.3226254274485783,197.58711053278392,1.1784671025177351,53553.0,2015.0,364.0
sumatera utara,Buncis (Ton),22.909131132669923,31.729362778395814,26.67699047480788,82.77838599681435,15.643941720371323,4.234494494002866,4.465115280016116,219.17082735361103,2.5795028210563906,467138.0,2011.0,51046.0
gorontalo,Cabai Besar (Ton),22.975409836065573,32.55874316939891,27.021584699453552,82.57103825136612,11.269589795707953,4.232601568068425,4.565573770491803,172.87900260456567,1.4787569585492,30728.0,2012.0,371.0
papua,Melinjo (Ton),22.66144889972264,30.754944534432603,26.035738385799736,83.3525309805036,15.829548856320963,4.3530667798896925,4.8024879995452086,211.1106020739197,2.580515151602768,27756.0,2012.0,4.0
lampung,Cabai Besar (Ton),22.514081831682084,32.60057785664634,27.224557468654613,81.98400219596681,13.265874226775445,5.048491428401961,4.910006244911516,179.76180558929238,2.3982815115328684,363055.0,2014.0,32259.0
sulawesi tenggara,Buncis (Ton),23.497656982193064,32.34507966260544,27.33870665417057,79.18281014996346,13.15304175008668,5.425611005892059,4.101443101599353,185.335881637722,1.7030559999864323,92280.0,2012.0,727.0
gorontalo,Kembang Kol (Ton),23.118447527848343,32.749359232613905,27.141616927119347,81.10155471768374,10.919404543704276,6.768109316770186,4.998280987623608,224.99693559666852,1.4282969532474483,32116.0,2014.0,0.0
sumatera utara,Labu Siam (Ton),22.77505863579537,32.16165729894376,27.03886986301369,83.49246575342465,15.100374999898913,4.277025772690907,4.510575292103143,219.4373009394756,2.504176543117556,468724.0,2010.0,10069.0
jawa barat,Kembang Kol (Ton),21.21257151766381,29.62425888145777,24.371829383955784,82.7273434667999,15.934770782876118,4.71033352106416,3.734650965195924,230.80629069502297,1.82970914024742,925042.0,2013.0,22923.0
sumatera barat,Petsai/Sawi (Ton),21.855554397217468,29.955113059696053,26.475513106342245,82.40262429266721,20.09928976105301,4.896357112631709,4.182677774119441,197.0562260781417,1.790191274298056,225890.0,2014.0,21806.0
nusa tenggara timur,Petai (Ton),21.657761536486017,30.243635181730383,25.720871802116907,80.6678390335071,14.89919528034799,6.371439169011925,4.9283440588592216,199.2499721441655,2.4741829713272487,169063.0,2013.0,205.28571428571428
jawa tengah,Kentang (Ton),25.031287671232874,31.62876712328767,27.9252602739726,79.68,15.990217436209582,5.149725495086774,5.58904370167891,216.64221054447543,2.3647465302053177,962471.0,2010.0,265123.0
jawa timur,Petsai/Sawi (Ton),22.84033179839213,31.20019809508648,26.58692637135629,78.90947783197103,15.489472936938617,6.859607222677102,5.415308891141051,152.86404699384994,2.4475328596806656,1091752.0,2015.0,39289.0
kalimantan tengah,Kacang Panjang (Ton),23.39812307106616,32.82268133359514,27.146410718162453,85.33569816155054,14.849815257866137,4.092278825078114,4.011653207714839,200.5454326647901,1.7241347099760662,215545.0,2014.0,5002.0
sulawesi selatan,Terung (Ton),22.62509589041096,31.17512328767124,26.344,84.78849315068493,18.34628489660588,5.186696597936496,6.507261143702023,220.40351714265813,1.9700384447264467,572089.0,2010.0,12550.0
di yogyakarta,Bawang Daun (Ton),22.0179339035092,32.10193577612489,26.23841265810275,79.44808955907702,14.526492201635484,5.266587928788537,3.2680153365893903,234.58753595313016,2.0549564101617834,55291.0,2011.0,653.0
sumatera selatan,Bawang Putih (Ton),23.91917808219178,32.40123287671233,26.64808219178082,84.31917808219178,15.755122082450043,4.323888260243997,6.908219178082192,208.5205479452055,2.082344309869463,612424.0,2013.0,0.0
kep. riau,Petai (Ton),24.081532147742816,31.360807113543093,27.392544459644323,84.11627906976744,14.242291721479312,4.634997923113616,5.0539273395695465,176.54931056914364,2.7221167179185937,559.0,2012.0,903.4285714285714
papua barat,Bawang Putih (Ton),23.53064372501408,31.02172131147541,26.5585661272598,84.48448774443315,13.463143214936249,3.852642668712482,4.431931543802493,173.40229867145837,2.176524321656906,8330.0,2012.0,35.0
sulawesi utara,Jengkol (Ton),23.086012412872744,30.64436148268615,26.33395817785372,83.54608552324441,14.69105784544406,4.989006674561193,5.124721597004399,211.6849834965345,2.2312593251689186,56181.0,2011.0,0.0
kep. riau,Kacang Panjang (Ton),24.35328025446989,31.331567045800018,27.440623520234524,83.86498710503919,14.619300983400752,4.195973423768825,6.038461027337999,152.06221767788804,2.807071210240066,405.0,2014.0,7298.0
kalimantan barat,Bawang Daun (Ton),23.762828883968098,32.107611956509686,27.133827634012068,85.63929907970561,16.098149079413968,5.479114956420627,4.025003972884985,202.87171205464955,1.560110046675611,330724.0,2015.0,878.0
nusa tenggara barat,Wortel (Ton),22.77019507331928,31.612042662043816,26.354878775061746,81.3925013018036,13.349173976937276,6.226276775233519,5.72815044429899,210.31976813933647,3.721407852509539,246569.0,2012.0,1493.0
lampung,Bawang Putih (Ton),22.573592153550447,32.39973896225485,27.18388403087973,78.57015105818856,13.729715534605123,4.458144064601955,4.761150733215708,198.05454691221365,2.4100430103111834,350949.0,2011.0,0.0
nusa tenggara barat,Terung (Ton),23.266516588298472,32.467224491431296,27.01187396529924,79.886504370892,13.078288081083295,6.265046452789789,5.186645742339935,219.46954759430403,2.501059807136452,253208.0,2013.0,4542.0
jambi,Cabai Besar (Ton),21.51786734972076,30.54006867189912,25.248141300824344,83.6740291955666,11.95728222592071,4.315820154609237,4.839821492242043,211.3232616443514,2.9943543515008217,113757.0,2011.0,23532.0
di yogyakarta,Terung (Ton),23.10340008191872,31.245479452054795,26.29534246575342,85.92876712328767,15.523077204909525,5.366339609443311,2.556889691523881,184.66089131707085,5.211775219751638,55126.0,2013.0,3651.0
nusa tenggara timur,Paprika (Ton),21.657761536486017,30.243635181730383,25.720871802116907,80.6678390335071,14.89919528034799,6.371439169011925,4.9283440588592216,199.2499721441655,2.4741829713272487,169063.0,2013.0,59.5
nusa tenggara timur,Buncis (Ton),21.657761536486017,30.243635181730383,25.720871802116907,80.6678390335071,14.89919528034799,6.371439169011925,4.9283440588592216,199.2499721441655,2.4741829713272487,169063.0,2013.0,1241.0
kep. bangka belitung,Tomat (Ton),23.75454768575029,31.807448730120512,26.993424562388704,83.6676803967861,14.71960510245514,5.813552153410496,5.518491417319578,176.12637701776455,2.634646630335917,10654.0,2015.0,410.0
jawa tengah,Kacang Merah (Ton),24.37622950819672,31.835961823197948,27.7124210874702,75.93375339849823,15.378848803974826,6.102215796335698,6.29426424408361,220.36994535519125,2.7380687348579418,962289.0,2012.0,6952.0
nusa tenggara barat,Jamur (Ton),22.77019507331928,31.612042662043816,26.354878775061746,81.3925013018036,13.349173976937276,6.226276775233519,5.72815044429899,210.31976813933647,3.721407852509539,246569.0,2012.0,16.44
sumatera barat,Melinjo (Ton),21.855554397217468,29.955113059696053,26.475513106342245,82.40262429266721,20.09928976105301,4.896357112631709,4.182677774119441,197.0562260781417,1.790191274298056,225890.0,2014.0,11688.0
sulawesi tengah,Tomat (Ton),23.632773109243697,31.883422459893048,27.396409472880062,80.08413523091254,12.29068520562597,5.428518538254076,4.926202360451613,235.6891561909736,2.320776348446284,143475.0,2012.0,12166.0
sulawesi tengah,Buncis (Ton),23.82087104736969,32.47053474623385,27.756253460082384,77.65858767683552,10.805332786246623,6.560798791153428,5.741721254602006,240.99323945959685,2.3203230278003373,128323.0,2015.0,1601.0
jawa tengah,Kubis (Ton),25.031287671232874,31.62876712328767,27.9252602739726,79.68,15.990217436209582,5.149725495086774,5.58904370167891,216.64221054447543,2.3647465302053177,962471.0,2010.0,383686.0
kalimantan utara,Buncis (Ton),22.43557230980124,30.666209732693627,25.837374984051365,86.03126595973468,14.479504088295572,4.374881880738545,4.929434223340385,213.69017598860287,2.293496553915787,21661.666666666668,2011.0,1423.1666666666667
sulawesi tengah,Paprika (Ton),23.567056683048424,31.74876712328767,27.28328767123288,80.31950379074267,11.825079753029762,5.1296770758438655,4.875958856585238,265.8107345035765,1.950251447341953,137786.0,2011.0,7.714285714285714
jambi,Bawang Daun (Ton),21.991586993381738,30.780968413025448,25.44343489135588,84.11846593537928,11.953574450144052,3.979551035688756,4.277407314647254,226.60115408209464,3.393634774225168,113546.0,2013.0,788.0
di yogyakarta,Bawang Merah (Ton),23.10340008191872,31.245479452054795,26.29534246575342,85.92876712328767,15.523077204909525,5.366339609443311,2.556889691523881,184.66089131707085,5.211775219751638,55126.0,2013.0,9541.0
sumatera barat,Ketimun (Ton),22.02529034552616,30.11316335023381,25.26454656197512,83.49837610906374,20.59981272611548,4.068014180423933,3.8949847330217695,216.3784714798773,2.1931136438356167,231463.0,2011.0,20518.0
jawa tengah,Melinjo (Ton),23.94897958909884,31.674592743791514,27.94650129613605,76.36124469122075,15.218760911787102,7.254851934558727,5.260208727470836,195.8814343262446,2.312549405576894,965262.0,2015.0,42303.0
maluku,Ketimun (Ton),23.734996901871583,30.842915796229533,26.913789054579865,84.30660754208458,13.348571676203958,6.635995455849199,5.31493391499148,185.32628494442383,2.585757491031281,13394.0,2015.0,3031.0
kep. bangka belitung,Petai (Ton),23.68666250973673,31.36434219962018,26.712036545090715,86.27991513153752,14.436535927878449,4.518658743955512,5.642748383314404,199.0795698188626,6.7965345062484,5358.0,2013.0,631.2857142857143
maluku,Jamur (Ton),23.97055087140919,30.478558436163706,26.76790479125326,84.79785881872016,14.496549651113076,4.90225475482841,5.659879015138593,195.3806898262288,2.847367604545362,14085.0,2011.0,0.0
sulawesi utara,Kembang Kol (Ton),22.684500368440467,30.83272993339682,26.55008459323733,81.31136110303972,13.75174195550485,6.401523954591207,4.48797917013542,199.6376428385578,1.7126688305497115,60475.0,2014.0,2300.0
papua barat,Paprika (Ton),23.71304668327625,31.22849243832724,26.85675616105228,84.42033307840212,12.04877059932897,4.13484866721201,4.4990933899754975,175.46932623666223,2.106828865955345,7711.0,2010.0,3.2857142857142856
kalimantan utara,Tomat (Ton),23.382043563952525,31.95094422793516,27.145440101592914,82.6253462587336,13.608881840455656,5.5987261304140885,4.869909978481166,174.90438450975006,1.844415649193468,21448.0,2015.0,2666.0
kalimantan tengah,Kubis (Ton),22.947945205479453,32.56958904109589,26.68761643835617,85.53479452054795,14.503596233364789,4.776485949827565,4.3286893051527695,210.07464535312056,2.096225766308891,202237.0,2011.0,46.0
di yogyakarta,Buncis (Ton),21.977252808099983,31.86388935930003,26.12413451027268,81.43421660635057,16.62448218118352,7.334102127659574,2.3226254274485783,197.58711053278392,1.1784671025177351,53553.0,2015.0,542.0
aceh,Bawang Merah (Ton),21.51337899543379,30.800958904109592,25.82433789954338,84.57812192665286,14.557592724744818,3.322084413896977,5.004236317454449,195.56572975969925,2.7723101142021966,307556.0,2011.0,2600.0
bengkulu,Bawang Merah (Ton),22.3730593607306,30.43680365296804,25.638995433789955,84.59452054794521,15.48913219971439,5.081496873983912,7.127428328029708,242.75342465753425,3.0951224519935594,90217.0,2011.0,506.0
kalimantan utara,Kubis (Ton),23.786684575609915,32.044321044215046,27.471517311183817,82.35071997683517,14.61738260808294,5.265300829117347,5.2035452677591305,198.14981630826588,2.600711929018869,21775.0,2014.0,31.0
aceh,Kangkung (Ton),21.927876281788222,31.04114113493761,26.11911768831746,84.09572970436415,15.20093853150235,3.184519519959197,5.1752626090869445,195.72037329822584,2.722760136359733,313649.0,2010.0,11209.0
maluku utara,Cabai Rawit (Ton),23.284246575342465,31.16287671232877,26.597724111291274,84.20573912568902,13.524747267946214,4.681580283433341,4.610255676285021,235.25662189063544,2.3014766230263666,9093.0,2011.0,504.0
papua barat,Labu Siam (Ton),23.46892063986713,30.786184059695987,26.445804670478527,85.43638107735035,13.217105875382924,3.5803836194846386,4.523217184872733,193.56266184840808,2.206828939947971,7648.0,2011.0,356.0
kalimantan barat,Kangkung (Ton),23.764306255095768,32.032226027397265,27.12027397260274,85.32739726027397,16.688459694650874,4.579161610360152,3.866694994334466,227.0369933986312,1.793709198860742,307016.0,2010.0,5678.0
kalimantan barat,Petai (Ton),23.55627492967087,32.09674123974968,27.01928082191781,84.83424657534246,16.62810817954888,4.90168988397225,3.86910706899716,225.90017015111675,1.7103637237261686,318581.0,2011.0,3345.428571428572
nusa tenggara timur,Kangkung (Ton),21.657761536486017,30.243635181730383,25.720871802116907,80.6678390335071,14.89919528034799,6.371439169011925,4.9283440588592216,199.2499721441655,2.4741829713272487,169063.0,2013.0,5058.0
papua barat,Tomat (Ton),23.686132111997946,31.18589000116103,27.20693479265112,83.22183655718662,12.171420949156818,5.760393504176788,4.609121142434062,185.5588940888877,2.089119049825063,10126.0,2015.0,631.0
di yogyakarta,Tomat (Ton),22.96164383561644,31.46931506849315,26.268950104774976,83.53972602739726,15.146526898573144,5.573248615563975,2.385975421750429,184.26662863967343,2.064264849074976,54417.0,2014.0,1254.0
papua,Jengkol (Ton),22.63146166455936,30.59834576593104,26.12519345326456,82.94544083819247,13.932492245533892,5.533136589721856,5.407981890678808,197.3191413526951,2.20893556514353,44462.0,2015.0,13.0
kep. riau,Lobak (Ton),24.35328025446989,31.331567045800018,27.440623520234524,83.86498710503919,14.619300983400752,4.195973423768825,6.038461027337999,152.06221767788804,2.807071210240066,405.0,2014.0,0.0
sulawesi tenggara,Cabai Rawit (Ton),24.265753424657536,31.90456621004566,27.32876712328768,84.29497716894977,13.844921702596842,4.4229976312630255,3.978301177540191,190.80011741474863,1.7304266034641131,83356.0,2010.0,4952.0
nusa tenggara barat,Bawang Putih (Ton),22.79800560359401,32.42587107403171,26.82341418492851,80.79805106345064,13.042523338896306,7.791732636771394,5.97254004576659,224.5900344309665,2.3799703249992104,264666.0,2015.0,9779.0
maluku,Lobak (Ton),23.97055087140919,30.478558436163706,26.76790479125326,84.79785881872016,14.496549651113076,4.90225475482841,5.659879015138593,195.3806898262288,2.847367604545362,14085.0,2011.0,0.0
jawa barat,Jamur (Ton),21.24231425365507,31.00224022534077,25.09062680523642,78.71722487478486,15.84861975782364,5.903636295587446,4.160940680351176,201.9062950520173,1.641415476100048,912794.0,2015.0,18139.83
bengkulu,Bawang Putih (Ton),22.737752200978512,30.678941934037702,25.86638307741229,84.68294277033952,16.39932923462942,5.601624996807542,4.83409715857012,232.92855572170808,2.205931622155921,88756.0,2014.0,0.0
bengkulu,Kacang Merah (Ton),22.3730593607306,30.43680365296804,25.638995433789955,84.59452054794521,15.48913219971439,5.081496873983912,7.127428328029708,242.75342465753425,3.0951224519935594,90217.0,2011.0,3189.0
gorontalo,Lobak (Ton),22.975409836065573,32.55874316939891,27.021584699453552,82.57103825136612,11.269589795707953,4.232601568068425,4.565573770491803,172.87900260456567,1.4787569585492,30728.0,2012.0,0.0
kep. riau,Labu Siam (Ton),23.26239314596359,31.0727397260274,27.008584474885847,83.94520547945206,15.674973934644571,4.801324645497368,5.50737385031619,215.91924256683745,2.8726692829291194,393.0,2011.0,1.0
kalimantan barat,Bawang Daun (Ton),23.55627492967087,32.09674123974968,27.01928082191781,84.83424657534246,16.62810817954888,4.90168988397225,3.86910706899716,225.90017015111675,1.7103637237261686,318581.0,2011.0,1064.0
kalimantan utara,Bawang Putih (Ton),23.382043563952525,31.95094422793516,27.145440101592914,82.6253462587336,13.608881840455656,5.5987261304140885,4.869909978481166,174.90438450975006,1.844415649193468,21448.0,2015.0,0.0
papua,Bawang Daun (Ton),22.21258233944339,30.480619116954056,25.647114313507213,83.54194437086173,15.59879515620554,4.197102748103745,4.845488543078333,209.74033314379707,2.557026904718789,27756.0,2011.0,936.0
jawa barat,Jamur (Ton),21.03415300546448,30.232292087515283,24.57669725896629,79.10871552473111,15.30719087170903,4.776217918674668,3.403954737142718,252.9190516378885,1.931674607022933,923575.0,2012.0,14924.56
nusa tenggara timur,Kacang Panjang (Ton),21.806575342465752,30.808986301369863,26.23219735141325,78.52604121466466,13.94790119651898,6.084336752510539,5.7813953673946745,202.67450499372376,2.9528407713462714,144574.0,2011.0,3447.0
bengkulu,Kembang Kol (Ton),22.737752200978512,30.678941934037702,25.86638307741229,84.68294277033952,16.39932923462942,5.601624996807542,4.83409715857012,232.92855572170808,2.205931622155921,88756.0,2014.0,15241.0
aceh,Kubis (Ton),22.09410940857171,31.02309211752189,25.89111005910736,82.89761639007136,15.225355713301225,4.171125322481308,5.290049616814765,188.6517900011472,2.377868825859972,294129.0,2014.0,8989.0
jawa barat,Cabai Rawit (Ton),21.03415300546448,30.232292087515283,24.57669725896629,79.10871552473111,15.30719087170903,4.776217918674668,3.403954737142718,252.9190516378885,1.931674607022933,923575.0,2012.0,90524.0
bali,Kacang Merah (Ton),23.91256364763878,31.27759936898896,27.23756186031269,79.6554244427032,13.898976738387006,6.611726790257583,5.811894816008168,177.85512276540547,3.062513967459185,76655.0,2014.0,819.0
di yogyakarta,Bayam (Ton),22.87845303867403,32.55055248618784,26.45331491712708,83.25690607734806,14.43780863564097,5.022244504525685,3.0453624913396458,192.0642608175741,2.06132489092836,55523.0,2010.0,2445.0
aceh,Petai (Ton),22.5043545965024,31.03769463184137,26.79729001540352,85.19739803533088,13.90653011600785,5.262184095685761,4.538418592443454,176.91544889515112,2.2185396318650947,290337.0,2015.0,448.0
sumatera selatan,Cabai Besar (Ton),23.850684931506848,32.41438356164384,27.166986301369864,83.42602739726027,14.951570123427564,4.589147919726627,7.554185711963448,201.03505141807287,1.846652150442189,629355.0,2011.0,14137.0
maluku utara,Petsai/Sawi (Ton),23.72169386203361,31.55936696968244,26.756055872771583,84.51616298507676,11.911098294170433,6.219793874065933,4.681668758973597,205.81084168556404,1.8265398866857312,10516.0,2014.0,426.0
bali,Wortel (Ton),23.83202550409161,30.79864364969736,27.21602402642963,80.55808711914838,13.543705327228054,7.421543092479674,4.901411758898133,163.73598628517888,2.67525455147605,75922.0,2015.0,2805.0
bengkulu,Bawang Daun (Ton),22.61749298962929,31.114793882582752,25.915148543011256,84.15718956420453,16.155869472302207,5.977997073745868,4.411305247394326,213.5832684631762,2.2039776618518534,85131.0,2015.0,25834.0
banten,Tomat (Ton),24.050383746598904,32.753920816537466,27.68395242779873,78.85719533699391,13.042638692223797,5.869816806838244,4.576841434312582,148.29014667388154,1.9659641947306248,199492.0,2015.0,1052.0
nusa tenggara barat,Petsai/Sawi (Ton),22.852032021901884,32.28388990652316,26.867407923361235,79.87159523008584,13.113378362996368,6.891857038018673,5.717436250861475,211.51105109510485,2.527586079840884,254298.0,2014.0,2578.0
sulawesi utara,Labu Siam (Ton),24.04392197495588,31.498198783013724,27.37745421367811,80.93959331552978,13.214421783132533,5.8249409926395,4.140562248995984,186.7670682730924,1.5548756964504942,56157.0,2013.0,4165.0
jawa barat,Labu Siam (Ton),21.12748457847841,29.871898560657986,24.48725154215216,79.08019191226867,14.627338613177498,4.43196433472728,3.543209253860661,251.1310800541017,1.8377625082765128,930507.0,2011.0,155310.0
sulawesi selatan,Lobak (Ton),21.67645164396648,31.29793871814394,26.135163138372548,81.34398297522927,18.32466880562965,5.536091071772041,6.621516827119178,205.67552425829265,1.8700732894395475,592376.0,2012.0,23.0
di yogyakarta,Jengkol (Ton),22.0179339035092,32.10193577612489,26.23841265810275,79.44808955907702,14.526492201635484,5.266587928788537,3.2680153365893903,234.58753595313016,2.0549564101617834,55291.0,2011.0,119.85714285714286
riau,Kacang Panjang (Ton),23.687260273972605,32.49452054794521,27.48904109589041,81.04657534246576,15.01923292163639,4.168405566239098,4.464080415702246,251.35058764372263,2.927996124040036,115961.0,2010.0,11056.0
sulawesi selatan,Kangkung (Ton),20.86397438587908,31.036891974905977,26.0393142702585,81.69287059981895,19.292835142102465,5.429591077503835,7.031986736234574,231.13972602739727,2.0284021466532414,576559.0,2011.0,19862.0
kalimantan tengah,Ketimun (Ton),23.40986301369863,32.567945205479454,27.058630136986302,85.58246575342466,15.680245463833664,4.621963981413144,4.192209720453427,215.6581992479989,2.397707635817837,175633.0,2010.0,3724.0
kalimantan selatan,Petsai/Sawi (Ton),23.346652477978346,31.922922374429223,26.743659692877383,84.17351598173516,14.337984067564948,4.931750627160199,4.724200913242009,202.97260273972603,2.2025199711973515,457155.0,2011.0,2054.0
bengkulu,Ketimun (Ton),22.58559327139286,30.40305283808608,25.665114898565086,84.98575464139158,17.41250825543589,4.477001902734778,6.600877192982456,215.7747866548666,2.009883990478431,93382.0,2013.0,17284.0
sulawesi tenggara,Bawang Merah (Ton),24.054559137356144,32.69680087890218,27.82497340535329,79.38448830669769,13.8512061249508,4.062459287530671,3.4470443349753697,179.70443349753694,1.639251827790739,95378.0,2013.0,46.0
bengkulu,Terung (Ton),22.3730593607306,30.43680365296804,25.638995433789955,84.59452054794521,15.48913219971439,5.081496873983912,7.127428328029708,242.75342465753425,3.0951224519935594,90217.0,2011.0,65964.0
